,date,nu
3766,2018-04-24,8.799701715619635e-07
3767,2018-04-25,8.787762744065173e-07
3768,2018-04-26,8.775849966837192e-07
3769,2018-04-27,8.750128436445575e-07
3770,2018-04-28,8.777833613997878e-07
3771,2018-04-29,8.728459233311278e-07
3772,2018-04-30,8.859792260338777e-07
3773,2018-05-01,9.344485559898924e-07
3774,2018-05-02,9.29168024209402e-07
3775,2018-05-03,9.175786661741337e-07
3776,2018-05-04,9.14594954538065e-07
3777,2018-05-05,9.081479440227293e-07
3778,2018-05-06,9.014241068508579e-07
3779,2018-05-07,8.854002299479919e-07
3780,2018-05-08,8.895128586958619e-07
3781,2018-05-09,9.051375797950993e-07
3782,2018-05-10,9.012082340033534e-07
3783,2018-05-11,8.863746065095725e-07
3784,2018-05-12,8.677585032643438e-07
3785,2018-05-13,8.785775464270043e-07
3786,2018-05-14,8.906312731243797e-07
3787,2018-05-15,8.833671742984679e-07
3788,2018-05-16,8.795719143089406e-07
3789,2018-05-17,8.799701715619635e-07
3790,2018-05-18,8.634911472389932e-07
3791,2018-05-19,8.779817986957785e-07
3792,2018-05-20,8.857778554828684e-07
3793,2018-05-21,8.865837823725284e-07
3794,2018-05-22,8.881992002128832e-07
3795,2018-05-23,8.730425569789119e-07
3796,2018-05-24,8.697095089226286e-07
3797,2018-05-25,8.681481372266423e-07
3798,2018-05-26,8.754077647051831e-07
3799,2018-05-27,8.84973113427646e-07
3800,2018-05-28,8.835676586776258e-07
3801,2018-05-29,8.726493613615329e-07
3802,2018-05-30,8.671745828959109e-07
3803,2018-05-31,8.606010299583016e-07
3804,2018-06-01,8.312675958021261e-07
3805,2018-06-02,8.206607090422009e-07
3806,2018-06-03,8.22978913795576e-07
3807,2018-06-04,8.276472773273052e-07
3808,2018-06-05,8.222644910485165e-07
3809,2018-06-06,8.174683103434738e-07
3810,2018-06-07,8.192393756555936e-07
3811,2018-06-08,8.217293331948399e-07
3812,2018-06-09,8.2119473946525e-07
3813,2018-06-10,8.187074037190175e-07
3814,2018-06-11,8.251282275755825e-07
3815,2018-06-12,8.192393756555936e-07
3816,2018-06-13,8.146474808006358e-07
3817,2018-06-14,8.031766103525104e-07
3818,2018-06-15,8.13067688772482e-07
3819,2018-06-16,7.983890517686804e-07
3820,2018-06-17,8.040364279353678e-07
3821,2018-06-18,7.988997894276715e-07
3822,2018-06-19,7.862883279652927e-07
3823,2018-06-20,7.892855062653583e-07
3824,2018-06-21,7.965208671544055e-07
3825,2018-06-22,7.916294699599305e-07
3826,2018-06-23,7.968600097615953e-07
3827,2018-06-24,7.968600097615953e-07
3828,2018-06-25,8.038643451127876e-07
3829,2018-06-26,7.87119024629212e-07
3830,2018-06-27,7.894525589736801e-07
3831,2018-06-28,7.939847372940916e-07
3832,2018-06-29,7.978788431076802e-07
3833,2018-06-30,8.018039982577081e-07
3834,2018-07-01,7.936475756251822e-07
3835,2018-07-02,7.886178680644319e-07
3836,2018-07-03,7.944909152831475e-07
3837,2018-07-04,7.919652429127688e-07
3838,2018-07-05,8.042085704679791e-07
3839,2018-07-06,7.953357083995869e-07
3840,2018-07-07,7.923012467698658e-07
3841,2018-07-08,7.847966504370142e-07
3842,2018-07-09,7.897868363697707e-07
3843,2018-07-10,7.965208671544055e-07
3844,2018-07-11,7.914616700042338e-07
3845,2018-07-12,7.963513835708225e-07
3846,2018-07-13,7.897868363697707e-07
3847,2018-07-14,7.808411905376001e-07
3848,2018-07-15,7.829797091388102e-07
3849,2018-07-16,7.874517016817209e-07
3850,2018-07-17,7.841351544752246e-07
3851,2018-07-18,7.867865753339024e-07
3852,2018-07-19,7.841351544752246e-07
3853,2018-07-20,7.810053556599503e-07
3854,2018-07-21,7.87119024629212e-07
3855,2018-07-22,7.867865753339024e-07
3856,2018-07-23,7.943221311852791e-07
3857,2018-07-24,8.019753667801098e-07
3858,2018-07-25,7.990701529997713e-07
3859,2018-07-26,7.87119024629212e-07
3860,2018-07-27,7.778957566697073e-07
3861,2018-07-28,7.889515726925942e-07
3862,2018-07-29,7.983890517686804e-07
3863,2018-07-30,8.036923219717122e-07
3864,2018-07-31,8.02489828673696e-07
3865,2018-08-01,8.038643451127876e-07
3866,2018-08-02,8.021467946713452e-07
3867,2018-08-03,7.985592388401412e-07
3868,2018-08-04,7.946597575193223e-07
3869,2018-08-05,7.917973275869961e-07
3870,2018-08-06,7.919652429127688e-07
3871,2018-08-07,7.887846917739726e-07
3872,2018-08-08,7.839699216954935e-07
3873,2018-08-09,7.669294644005968e-07
3874,2018-08-10,7.93816127445628e-07
3875,2018-08-11,7.961819584301854e-07
3876,2018-08-12,8.002643484857334e-07
3877,2018-08-13,7.992405754614756e-07
3878,2018-08-14,7.977088909786162e-07
3879,2018-08-15,7.917973275869961e-07
3880,2018-08-16,7.949976165170586e-07
3881,2018-08-17,7.874517016817209e-07
3882,2018-08-18,7.917973275869961e-07
3883,2018-08-19,7.93816127445628e-07
3884,2018-08-20,8.019753667801098e-07
3885,2018-08-21,7.792026110426712e-07
3886,2018-08-22,7.864543535807234e-07
3887,2018-08-23,7.912939276925847e-07
3888,2018-08-24,7.892855062653583e-07
3889,2018-08-25,7.946597575193223e-07
3890,2018-08-26,7.960125917047172e-07
3891,2018-08-27,7.973691626898221e-07
3892,2018-08-28,8.057605449280389e-07
3893,2018-08-29,8.099229590754396e-07
3894,2018-08-30,8.128924628028023e-07
3895,2018-08-31,8.121921705058037e-07
3896,2018-09-01,8.109690090554408e-07
3897,2018-09-02,8.183530666505667e-07
3898,2018-09-03,8.336345822988188e-07
3899,2018-09-04,8.473352118684066e-07
3900,2018-09-05,8.379260548071663e-07
3901,2018-09-06,8.496174834525424e-07
3902,2018-09-07,8.589932434219981e-07
3903,2018-09-08,8.616879438672571e-07
3904,2018-09-09,8.603721372209178e-07
3905,2018-09-10,8.45329058529735e-07
3906,2018-09-11,8.436080890126137e-07
3907,2018-09-12,8.314395506245718e-07
3908,2018-09-13,8.356111399227513e-07
3909,2018-09-14,8.45436639332136e-07
3910,2018-09-15,8.302619570220262e-07
3911,2018-09-16,8.246143368234337e-07
3912,2018-09-17,8.181685671714896e-07
3913,2018-09-18,8.237009554539197e-07
3914,2018-09-19,8.207895184852461e-07
3915,2018-09-20,8.294999615660711e-07
3916,2018-09-21,8.439379359200344e-07
3917,2018-09-22,8.491982573374481e-07
3918,2018-09-23,8.433009829629469e-07
3919,2018-09-24,8.365791812502668e-07
3920,2018-09-25,8.381003797743647e-07
3921,2018-09-26,8.28200055273896e-07
3922,2018-09-27,8.254512031652896e-07
3923,2018-09-28,8.261714178406381e-07
3924,2018-09-29,8.302195703126459e-07
3925,2018-09-30,8.41095310975875e-07
3926,2018-10-01,8.420766935851691e-07
3927,2018-10-02,8.464480118163771e-07
3928,2018-10-03,8.55628715137771e-07
3929,2018-10-04,8.592389140596397e-07
3930,2018-10-05,8.4465182986499e-07
3931,2018-10-06,8.502632715799961e-07
3932,2018-10-07,8.524191508058902e-07
3933,2018-10-08,8.67257622368719e-07
3934,2018-10-09,8.495793758533978e-07
3935,2018-10-10,8.371202918677269e-07
3936,2018-10-11,8.657776399296069e-07
3937,2018-10-12,8.604576796420637e-07
3938,2018-10-13,8.707545329998402e-07
3939,2018-10-14,8.37550853719523e-07
3940,2018-10-15,8.39790499791524e-07
3941,2018-10-16,8.402463447413402e-07
3942,2018-10-17,8.397498897101946e-07
3943,2018-10-18,8.425026682916253e-07
3944,2018-10-19,8.478014672644029e-07
3945,2018-10-20,8.459563699257056e-07
3946,2018-10-21,8.794764106036759e-07
3947,2018-10-22,8.914964393115813e-07
3948,2018-10-23,8.742408689544645e-07
3949,2018-10-24,8.861757396334214e-07
3950,2018-10-25,8.885793280200238e-07
3951,2018-10-26,8.747891337218048e-07
3952,2018-10-27,9.01128195598391e-07
3953,2018-10-28,9.895262994758356e-07
3954,2018-10-29,9.646732985938772e-07
3955,2018-10-30,9.336090188327073e-07
3956,2018-10-31,9.215541961315118e-07
3957,2018-11-01,9.0368395669686e-07
3958,2018-11-02,9.173379325996051e-07
3959,2018-11-03,9.591331045451183e-07
3960,2018-11-04,8.981002349921412e-07
3961,2018-11-05,8.849325533326951e-07
3962,2018-11-06,8.825357053145805e-07
3963,2018-11-07,8.761984728594852e-07
3964,2018-11-08,8.679532848503452e-07
3965,2018-11-09,8.617551947477541e-07
3966,2018-11-10,8.611777992878745e-07
3967,2018-11-11,8.667856559564384e-07
3968,2018-11-12,8.63684380313696e-07
3969,2018-11-13,8.58682975645573e-07
3970,2018-11-14,8.54677520612688e-07
3971,2018-11-15,8.615626599669241e-07
3972,2018-11-16,9.000547832887618e-07
3973,2018-11-17,9.295325023150341e-07
3974,2018-11-18,9.304038059810125e-07
3975,2018-11-19,9.183245105149089e-07
3976,2018-11-20,9.164068440285286e-07
3977,2018-11-21,9.196065620135841e-07
3978,2018-11-22,9.33902255260774e-07
3979,2018-11-23,9.369808709475922e-07
3980,2018-11-24,9.308399529158958e-07
3981,2018-11-25,9.249797185054738e-07
3982,2018-11-26,9.213204706305234e-07
3983,2018-11-27,9.343410559687046e-07
3984,2018-11-28,9.984942531413593e-07
3985,2018-11-29,1.0365159432870053e-06
3986,2018-11-30,1.0310897343257795e-06
3987,2018-12-01,1.0218934753684636e-06
3988,2018-12-02,1.0036463069800996e-06
3989,2018-12-03,9.892792277514276e-07
3990,2018-12-04,9.764181818983747e-07
3991,2018-12-05,9.997170587011482e-07
3992,2018-12-06,1.0362565105419807e-06
3993,2018-12-07,1.0310897343257795e-06
3994,2018-12-08,1.0241801182630467e-06
3995,2018-12-09,1.020373612596809e-06
3996,2018-12-10,1.0186050376082125e-06
3997,2018-12-11,1.0427738415383575e-06
3998,2018-12-12,1.0700608395068146e-06
3999,2018-12-13,1.0643497061241333e-06
4000,2018-12-14,1.0512128082170794e-06
4001,2018-12-15,1.033151455780296e-06
4002,2018-12-16,1.020120656229143e-06
4003,2018-12-17,1.0357379586283188e-06
4004,2018-12-18,1.0383349045485555e-06
4005,2018-12-19,1.033151455780296e-06
4006,2018-12-20,1.0303182966063902e-06
4007,2018-12-21,1.0372948693601185e-06
4008,2018-12-22,1.0557408110208406e-06
4009,2018-12-23,1.0576144115685672e-06
4010,2018-12-24,1.0594933676574595e-06
4011,2018-12-25,1.0533397322053484e-06
4012,2018-12-26,1.0446105255421003e-06
4013,2018-12-27,1.0328933776740312e-06
4014,2018-12-28,1.0170930440505977e-06
4015,2018-12-29,9.950831980928732e-07
4016,2018-12-30,9.80437796621566e-07
4017,2018-12-31,9.731278399687572e-07
4018,2019-01-01,9.635940827011263e-07
4019,2019-01-02,9.533026227538933e-07
4020,2019-01-03,9.546645373116378e-07
4021,2019-01-04,9.492356500350268e-07
4022,2019-01-05,9.521700891887217e-07
4023,2019-01-06,9.759470346802765e-07
4024,2019-01-07,9.733622705942612e-07
4025,2019-01-08,9.631328818001631e-07
4026,2019-01-09,9.733622705942612e-07
4027,2019-01-10,1.0133288428327216e-06
4028,2019-01-11,1.0341848073951443e-06
4029,2019-01-12,1.030061357258562e-06
4030,2019-01-13,1.0244346984787038e-06
4031,2019-01-14,1.0140798851832566e-06
4032,2019-01-15,1.0359971823414376e-06
4033,2019-01-16,1.0619170710831457e-06
4034,2019-01-17,1.0711542625786848e-06
4035,2019-01-18,1.0597622283504387e-06
4036,2019-01-19,1.052541324819123e-06
4037,2019-01-20,1.0509474287179602e-06
4038,2019-01-21,1.0819099686043683e-06
4039,2019-01-22,1.0874932275506572e-06
4040,2019-01-23,1.0733465061613971e-06
4041,2019-01-24,1.0578825054942673e-06
4042,2019-01-25,1.0624568832147703e-06
4043,2019-01-26,1.0886154365139893e-06
4044,2019-01-27,1.1030882679387278e-06
4045,2019-01-28,1.1234620054453048e-06
4046,2019-01-29,1.1202205976054758e-06
4047,2019-01-30,1.125236394843242e-06
4048,2019-01-31,1.1261252764783471e-06
4049,2019-02-01,1.1059623266452322e-06
4050,2019-02-02,1.0791355957233166e-06
4051,2019-02-03,1.0562755801841194e-06
4052,2019-02-04,1.0522754054198557e-06
4053,2019-02-05,1.046188974604627e-06
4054,2019-02-06,1.0246893806535187e-06
4055,2019-02-07,1.0118294447947254e-06
4056,2019-02-08,1.0061147474370637e-06
4057,2019-02-09,9.97030067071056e-07
4058,2019-02-10,9.761825624188499e-07
4059,2019-02-11,9.612916372555654e-07
4060,2019-02-12,9.539831875386827e-07
4061,2019-02-13,9.686909146653698e-07
4062,2019-02-14,9.984942531413593e-07
4063,2019-02-15,9.835296679735326e-07
4064,2019-02-16,9.821006984992765e-07
4065,2019-02-17,9.649798268358586e-07
4066,2019-02-18,9.587691899310944e-07
4067,2019-02-19,9.267098537864271e-07
4068,2019-02-20,9.360995949375634e-07
4069,2019-02-21,9.223942874835457e-07
4070,2019-02-22,9.07542754617512e-07
4071,2019-02-23,8.979925146213975e-07
4072,2019-02-24,8.896166014734003e-07
4073,2019-02-25,9.02954856918237e-07
4074,2019-02-26,9.178978020580051e-07
4075,2019-02-27,9.102715340511147e-07
4076,2019-02-28,9.144956438906789e-07
4077,2019-03-01,9.121684707206934e-07
4078,2019-03-02,9.10481989631784e-07
4079,2019-03-03,9.094304978877405e-07
4080,2019-03-04,8.984043564711229e-07
4081,2019-03-05,8.994352989120357e-07
4082,2019-03-06,9.490105290930679e-07
4083,2019-03-07,9.84245411080655e-07
4084,2019-03-08,9.84245411080655e-07
4085,2019-03-09,9.75005840164843e-07
4086,2019-03-10,9.56485317145851e-07
4087,2019-03-11,9.325878493017385e-07
4088,2019-03-12,9.113245993187829e-07
4089,2019-03-13,9.155566252015548e-07
4090,2019-03-14,9.211059497626139e-07
4091,2019-03-15,9.109031369219956e-07
4092,2019-03-16,9.092204351862031e-07
4093,2019-03-17,9.09850858817813e-07
4094,2019-03-18,9.217497547444184e-07
4095,2019-03-19,9.519438432277489e-07
4096,2019-03-20,9.679933326022754e-07
4097,2019-03-21,9.717231678876374e-07
4098,2019-03-22,9.82814764225427e-07
4099,2019-03-23,9.844841788720652e-07
4100,2019-03-24,9.82814764225427e-07
4101,2019-03-25,9.759470346802765e-07
4102,2019-03-26,9.610618813108299e-07
4103,2019-03-27,9.57397810986162e-07
4104,2019-03-28,9.675287282737783e-07
4105,2019-03-29,9.631328818001631e-07
4106,2019-03-30,9.512656260318197e-07
4107,2019-03-31,9.458678690121151e-07
4108,2019-04-01,9.27793846271342e-07
4109,2019-04-02,9.24763818733236e-07
4110,2019-04-03,9.295325023150341e-07
4111,2019-04-04,9.33902255260774e-07
4112,2019-04-05,9.117463771441963e-07
4113,2019-04-06,8.981983973616795e-07
4114,2019-04-07,8.869871908762709e-07
4115,2019-04-08,8.76594260531159e-07
4116,2019-04-09,8.785775464270043e-07
4117,2019-04-10,8.855765589839825e-07
4118,2019-04-11,8.793728950626861e-07
4119,2019-04-12,8.699050000005965e-07
4120,2019-04-13,8.679532848503452e-07
4121,2019-04-14,8.669800841189967e-07
4122,2019-04-15,8.646515966860858e-07
4123,2019-04-16,8.689282553401809e-07
4124,2019-04-17,8.756053334354821e-07
4125,2019-04-18,8.742238661140475e-07
4126,2019-04-19,8.752102681202312e-07
4127,2019-04-20,8.959378790199694e-07
4128,2019-04-21,9.017101201035184e-07
4129,2019-04-22,9.021247238339613e-07
4130,2019-04-23,8.975809780935328e-07
4131,2019-04-24,8.869871908762709e-07
4132,2019-04-25,8.892112564278202e-07
4133,2019-04-26,8.930741393391549e-07
4134,2019-04-27,8.916478186068728e-07
4135,2019-04-28,8.756053334354821e-07
4136,2019-04-29,8.740268016445123e-07
4137,2019-04-30,8.629118677886156e-07
4138,2019-05-01,8.648452504040884e-07
4139,2019-05-02,8.642644997981334e-07
4140,2019-05-03,8.58682975645573e-07
4141,2019-05-04,8.516460114029961e-07
4142,2019-05-05,8.510795419097142e-07
4143,2019-05-06,8.450749727656634e-07
4144,2019-05-07,8.408014478464666e-07
4145,2019-05-08,8.395077543515764e-07
4146,2019-05-09,8.3418236073632e-07
4147,2019-05-10,8.32722912234754e-07
4148,2019-05-11,8.240524353171443e-07
4149,2019-05-12,8.146474808006358e-07
4150,2019-05-13,8.137692051155894e-07
4151,2019-05-14,8.178220267821601e-07
4152,2019-05-15,8.292732531159881e-07
4153,2019-05-16,8.391387197805723e-07
4154,2019-05-17,8.419129002197191e-07
4155,2019-05-18,8.393232042122025e-07
4156,2019-05-19,8.361958789745625e-07
4157,2019-05-20,8.281886949274608e-07
4158,2019-05-21,8.283692949863079e-07
