Date,LOSA_dmd_,LOSA_dmd,"Data from 2008-2016 was imported from the latest LOOPS model, while data from 2017-2023 was replicated from 2012-2016 and 2012-2013"
18-Jun-15,0,7041,
19-Jun-15,0,4912,
20-Jun-15,0,6296,
21-Jun-15,0,6091,
22-Jun-15,0,6946,
23-Jun-15,0,4345,
24-Jun-15,0.5,5822,
25-Jun-15,0.15,4656,
26-Jun-15,0,5861,
27-Jun-15,0,3998,
28-Jun-15,0,2863,
29-Jun-15,0,1026,
30-Jun-15,0,257,
1-Jul-15,0,1356,
2-Jul-15,0.14,3868,
3-Jul-15,0.14,3182,
4-Jul-15,0.14,3744,
5-Jul-15,0.15,4971,
6-Jul-15,0.08,4494,
7-Jul-15,167.45,274,
8-Jul-15,686.14,540,
9-Jul-15,2.11,4192,
10-Jul-15,0.25,4558,
11-Jul-15,0,2355,
12-Jul-15,0.16,6926,
13-Jul-15,0,6419,
14-Jul-15,10.73,989,
15-Jul-15,28.96,501,
16-Jul-15,32.84,267,
17-Jul-15,40.35,428,
18-Jul-15,50.26,512,
19-Jul-15,121.08,618,
20-Jul-15,818.49,750,
21-Jul-15,2540.17,1018,
22-Jul-15,3392.86,1162,
23-Jul-15,3378.9,632,
24-Jul-15,514.47,198,
25-Jul-15,590.55,0,
26-Jul-15,684.86,0,
27-Jul-15,992.53,111,
28-Jul-15,362.65,213,
29-Jul-15,393.24,0,
30-Jul-15,160.14,162,
31-Jul-15,0,0,
1-Aug-15,0,0,
2-Aug-15,0.18,0,
3-Aug-15,0.18,76,
4-Aug-15,0,200,
5-Aug-15,0,136,
6-Aug-15,0.18,253,
7-Aug-15,0,1283,
8-Aug-15,0.24,728,
9-Aug-15,0,722,
10-Aug-15,1.84,837,
11-Aug-15,13.6,1404,
12-Aug-15,45.63,1346,
13-Aug-15,42.83,34,
14-Aug-15,30.96,0,
15-Aug-15,20.65,124,
16-Aug-15,282.89,50,
17-Aug-15,77.19,221,
18-Aug-15,171.91,99,
19-Aug-15,547.15,44,
20-Aug-15,157.93,172,
21-Aug-15,98.39,261,
22-Aug-15,93.25,303,
23-Aug-15,115.57,310,
24-Aug-15,107.1,365,
25-Aug-15,0,160,
26-Aug-15,0,3,
27-Aug-15,0,0,
28-Aug-15,0.1,0,
29-Aug-15,6.66,0,
30-Aug-15,18.39,0,
31-Aug-15,18.39,0,
1-Sep-15,11.97,0,
2-Sep-15,0,28,
3-Sep-15,0,106,
4-Sep-15,0,51,
5-Sep-15,0,36,
6-Sep-15,0.13,0,
7-Sep-15,0.05,12,
8-Sep-15,6.77,0,
9-Sep-15,11.43,13,
10-Sep-15,38.9,80,
11-Sep-15,58.72,0,
12-Sep-15,88.16,6,
13-Sep-15,331.02,18,
14-Sep-15,2802.46,0,
15-Sep-15,4033.95,3,
16-Sep-15,3539.73,0,
17-Sep-15,3446.95,0,
18-Sep-15,1773.17,0,
19-Sep-15,1490.92,0,
20-Sep-15,234.28,47,
21-Sep-15,41.34,82,
22-Sep-15,21.74,5,
23-Sep-15,109.27,57,
24-Sep-15,293.69,0,
25-Sep-15,654.97,2,
26-Sep-15,183.25,0,
27-Sep-15,34.3,0,
28-Sep-15,6.76,29,
29-Sep-15,0,13,
30-Sep-15,0.19,37,
1-Oct-15,0.19,64,
2-Oct-15,3.88,50,
3-Oct-15,3.88,119,
4-Oct-15,3.88,0,
5-Oct-15,0.18,14,
6-Oct-15,0,40,
7-Oct-15,0,64,
8-Oct-15,0.17,58,
9-Oct-15,0,7,
10-Oct-15,0,0,
11-Oct-15,0,16,
12-Oct-15,0,72,
13-Oct-15,0.16,11,
14-Oct-15,0.16,74,
15-Oct-15,0.17,49,
16-Oct-15,19.86,70,
17-Oct-15,89.95,77,
18-Oct-15,138.68,87,
19-Oct-15,6.46,255,
20-Oct-15,6.66,540,
21-Oct-15,5.44,697,
22-Oct-15,27,777,
23-Oct-15,105.99,867,
24-Oct-15,0,1146,
25-Oct-15,0,1030,
26-Oct-15,0,668,
27-Oct-15,0,713,
28-Oct-15,0,533,
29-Oct-15,0,705,
30-Oct-15,0,889,
31-Oct-15,0,1344,
1-Nov-15,0,1915,
2-Nov-15,0,2034,
3-Nov-15,0,1729,
4-Nov-15,0,2353,
5-Nov-15,0,2507,
6-Nov-15,0,1872,
7-Nov-15,0,1529,
8-Nov-15,3.4,1703,
9-Nov-15,117.51,1324,
10-Nov-15,1535.98,1324,
11-Nov-15,1719.41,813,
12-Nov-15,1388.31,1314,
13-Nov-15,1507.66,1209,
14-Nov-15,24.08,1794,
15-Nov-15,470.69,2491,
16-Nov-15,701.21,2383,
17-Nov-15,615.87,219,
18-Nov-15,376.69,316,
19-Nov-15,33.3,113,
20-Nov-15,170.12,9,
21-Nov-15,18.3,84,
22-Nov-15,328.39,0,
23-Nov-15,427.38,57,
24-Nov-15,617.64,134,
25-Nov-15,785.79,106,
26-Nov-15,979.81,154,
27-Nov-15,791.38,62,
28-Nov-15,905.07,134,
29-Nov-15,1.18,133,
30-Nov-15,0,120,
1-Dec-15,0,91,
2-Dec-15,0,231,
3-Dec-15,0,26,
4-Dec-15,1.7,0,
5-Dec-15,3.75,10,
6-Dec-15,12.3,57,
7-Dec-15,14.33,37,
8-Dec-15,52.48,73,
9-Dec-15,158.37,82,
10-Dec-15,364.15,74,
11-Dec-15,461.53,107,
12-Dec-15,823.57,121,
13-Dec-15,1440.95,36,
14-Dec-15,1586.44,8,
15-Dec-15,1768.66,101,
16-Dec-15,1487.67,88,
17-Dec-15,1645.25,105,
18-Dec-15,1302.37,8,
19-Dec-15,562.69,108,
20-Dec-15,307.99,113,
21-Dec-15,947.49,2,
22-Dec-15,1388.27,0,
23-Dec-15,1488.2,45,
24-Dec-15,1498.53,102,
25-Dec-15,1316.24,104,
26-Dec-15,2003.05,3,
27-Dec-15,1748.34,132,
28-Dec-15,1661.15,115,
29-Dec-15,2237.27,136,
30-Dec-15,2319.65,64,
31-Dec-15,2306.05,120,
1-Jan-16,2442.85,85,
2-Jan-16,2676.43,80,
3-Jan-16,3087.09,7,
4-Jan-16,2258.94,0,
5-Jan-16,1958.46,27,
6-Jan-16,1840.21,38,
7-Jan-16,2073.58,48,
8-Jan-16,2447.38,0,
9-Jan-16,2701.35,0,
10-Jan-16,2465.63,6,
11-Jan-16,1687.67,59,
12-Jan-16,2774.89,0,
13-Jan-16,2148.37,57,
14-Jan-16,3874.03,32,
15-Jan-16,2898.61,0,
16-Jan-16,2418.98,0,
17-Jan-16,2882.07,0,
18-Jan-16,862.65,0,
19-Jan-16,871.17,0,
20-Jan-16,2172.5,0,
21-Jan-16,2768.3,17,
22-Jan-16,2610.86,0,
23-Jan-16,2696.97,0,
24-Jan-16,2567.25,0,
25-Jan-16,3204.87,0,
26-Jan-16,2542.91,0,
27-Jan-16,2254.72,0,
28-Jan-16,2683.22,0,
29-Jan-16,2544.03,0,
30-Jan-16,1782.9,0,
31-Jan-16,2268.53,0,
1-Feb-16,3058.76,0,
2-Feb-16,2705.88,43,
3-Feb-16,292.6,128,
4-Feb-16,0,139,
5-Feb-16,0,0,
6-Feb-16,0,0,
7-Feb-16,0,0,
8-Feb-16,0,15,
9-Feb-16,0,53,
10-Feb-16,0,111,
11-Feb-16,0,127,
12-Feb-16,0,131,
13-Feb-16,0,134,
14-Feb-16,23.25,107,
15-Feb-16,67.21,0,
16-Feb-16,181.22,0,
17-Feb-16,327.69,75,
18-Feb-16,1277.4,133,
19-Feb-16,1773.73,131,
20-Feb-16,1891.92,102,
21-Feb-16,2584.56,116,
22-Feb-16,2966.6,112,
23-Feb-16,3290.45,0,
24-Feb-16,1542,0,
25-Feb-16,681.39,32,
26-Feb-16,1103.54,72,
27-Feb-16,1837.73,91,
28-Feb-16,2977.21,99,
29-Feb-16,3004.34,95,
1-Mar-16,3701.46,519,
2-Mar-16,3730.8,196,
3-Mar-16,4047.86,455,
4-Mar-16,5117.15,1683,
5-Mar-16,5712.23,1096,
6-Mar-16,6394.37,1976,
7-Mar-16,4682.53,1334,
8-Mar-16,5016.26,2189,
9-Mar-16,5206.75,3205,
10-Mar-16,4595.76,3548,
11-Mar-16,4611.82,3372,
12-Mar-16,4724.23,2877,
13-Mar-16,4837.36,2613,
14-Mar-16,5367.34,2929,
15-Mar-16,4941.8,4148,
16-Mar-16,4595.88,4416,
17-Mar-16,5491.9,4163,
18-Mar-16,6393.48,4108,
19-Mar-16,7442.99,520,
20-Mar-16,8572.5,139,
21-Mar-16,5866.46,1440,
22-Mar-16,1157.64,2657,
23-Mar-16,115.58,3488,
24-Mar-16,332.86,570,
25-Mar-16,455.77,163,
26-Mar-16,495.99,1692,
27-Mar-16,647.37,1277,
28-Mar-16,1630.81,2109,
29-Mar-16,2686.38,92,
30-Mar-16,4316.27,9,
31-Mar-16,4856.81,46,
1-Apr-16,4983.39,19,
2-Apr-16,4995.73,15,
3-Apr-16,5334.82,43,
4-Apr-16,5814.27,160,
5-Apr-16,5902.44,305,
6-Apr-16,6402.19,414,
7-Apr-16,6449.69,484,
8-Apr-16,2680.88,1236,
9-Apr-16,3155.82,3297,
10-Apr-16,3636.32,3824,
11-Apr-16,5082.29,4039,
12-Apr-16,5471.39,5794,
13-Apr-16,7861.8,5302,
14-Apr-16,7360.57,3654,
15-Apr-16,7423.16,3064,
16-Apr-16,7808.19,3150,
17-Apr-16,7092.47,3740,
18-Apr-16,3867.19,3929,
19-Apr-16,3774.33,5354,
20-Apr-16,3910.99,5313,
21-Apr-16,2004.86,4402,
22-Apr-16,2393.94,374,
23-Apr-16,2329.22,2061,
24-Apr-16,3600.01,3590,
25-Apr-16,3555.9,3040,
26-Apr-16,5003.33,654,
27-Apr-16,7111.87,2252,
28-Apr-16,6623,5385,
29-Apr-16,6411.68,3730,
30-Apr-16,8065.77,6779,
1-May-16,8864.34,5659,
2-May-16,9352.7,4009,
3-May-16,9747.8,4887,
4-May-16,10336.74,351,
5-May-16,10842.99,85,
6-May-16,11163.54,140,
7-May-16,10631.92,1266,
8-May-16,3774.05,3170,
9-May-16,2632.19,3415,
10-May-16,5679.56,5432,
11-May-16,6776.2,6032,
12-May-16,7645.84,5850,
13-May-16,7083.59,6462,
14-May-16,1301.66,6208,
15-May-16,154.41,7681,
16-May-16,529.95,3982,
17-May-16,356.68,374,
18-May-16,465.36,0,
19-May-16,1389.02,0,
20-May-16,2804.12,0,
21-May-16,2875.4,76,
22-May-16,1925.6,148,
23-May-16,623.44,284,
24-May-16,422.88,309,
25-May-16,176.82,284,
26-May-16,634.38,326,
27-May-16,1283.84,406,
28-May-16,1554.17,312,
29-May-16,2504.84,463,
30-May-16,1062.31,422,
31-May-16,1232.43,296,
1-Jun-16,1353.14,354,
2-Jun-16,3479.18,142,
3-Jun-16,2341.92,101,
4-Jun-16,1793.58,168,
5-Jun-16,4726.45,24,
6-Jun-16,8166.01,0,
7-Jun-16,9011.73,46,
8-Jun-16,7960.28,7,
9-Jun-16,7386.14,0,
10-Jun-16,5655.78,15,
11-Jun-16,663.25,50,
12-Jun-16,5091.37,523,
13-Jun-16,9667.29,576,
14-Jun-16,11291.23,603,
15-Jun-16,10491.7,408,
16-Jun-16,2307.25,2,
17-Jun-16,1416.16,0,
18-Jun-16,4255.65,5,
19-Jun-16,1715.7,0,
20-Jun-16,5571.82,172,
21-Jun-16,6980.75,533,
22-Jun-16,7974.07,48,
23-Jun-16,1208.43,308,
24-Jun-16,21.68,52,
25-Jun-16,448.59,226,
26-Jun-16,82.41,145,
27-Jun-16,70.72,439,
28-Jun-16,0,378,
29-Jun-16,0,11,
30-Jun-16,109.69,0,
1-Jul-16,0,0,
2-Jul-16,179.53,0,
3-Jul-16,310.74,78,
4-Jul-16,261.21,235,
5-Jul-16,24.07,342,
6-Jul-16,0,399,
7-Jul-16,0,549,
8-Jul-16,0,608,
9-Jul-16,0,767,
10-Jul-16,0,2058,
11-Jul-16,0,4379,
12-Jul-16,0,571,
13-Jul-16,0,469,
14-Jul-16,7.46,515,
15-Jul-16,19.3,218,
16-Jul-16,21.67,29,
17-Jul-16,51.28,110,
18-Jul-16,52.87,253,
19-Jul-16,1.83,259,
20-Jul-16,0,2124,
21-Jul-16,0,2,
22-Jul-16,0,119,
23-Jul-16,0,27,
24-Jul-16,1.73,27,
25-Jul-16,10.1,27,
26-Jul-16,10.1,33,
27-Jul-16,8.37,266,
28-Jul-16,9.98,284,
29-Jul-16,286.95,355,
30-Jul-16,1564.77,358,
31-Jul-16,2731.08,63,
1-Aug-16,3907.97,181,
2-Aug-16,3048.9,57,
3-Aug-16,4007.24,41,
4-Aug-16,1042.41,0,
5-Aug-16,4251.43,8,
6-Aug-16,5281.05,8,
7-Aug-16,6237.45,8,
8-Aug-16,6228.86,0,
9-Aug-16,4011.35,0,
10-Aug-16,6089.66,0,
11-Aug-16,4584.93,0,
12-Aug-16,770.44,45,
13-Aug-16,993.58,236,
14-Aug-16,2136.9,265,
15-Aug-16,53.96,383,
16-Aug-16,14.76,86,
17-Aug-16,401.46,243,
18-Aug-16,53.36,1023,
19-Aug-16,149.23,189,
20-Aug-16,133.59,3068,
21-Aug-16,107.04,1982,
22-Aug-16,8.22,1382,
23-Aug-16,0,3498,
24-Aug-16,0,556,
25-Aug-16,0,108,
26-Aug-16,0,18,
27-Aug-16,0.25,148,
28-Aug-16,0,120,
29-Aug-16,0,0,
30-Aug-16,0,0,
31-Aug-16,0,0,
1-Sep-16,0,0,
2-Sep-16,0,14,
3-Sep-16,0,44,
4-Sep-16,0,59,
5-Sep-16,0.23,0,
6-Sep-16,0,0,
7-Sep-16,0.25,0,
8-Sep-16,0,15,
9-Sep-16,0,48,
10-Sep-16,0.21,40,
11-Sep-16,0,15,
12-Sep-16,1.13,0,
13-Sep-16,0.14,0,
14-Sep-16,0.29,30,
15-Sep-16,0,42,
16-Sep-16,24.62,0,
17-Sep-16,50.17,33,
18-Sep-16,15.9,33,
19-Sep-16,2.02,17,
20-Sep-16,12.8,53,
21-Sep-16,67.59,57,
22-Sep-16,99.07,15,
23-Sep-16,113.04,2,
24-Sep-16,318.62,38,
25-Sep-16,358.44,0,
26-Sep-16,263.94,46,
27-Sep-16,1264.26,0,
28-Sep-16,2146.49,0,
29-Sep-16,2432.4,0,
30-Sep-16,1681.89,0,
1-Oct-16,2352.47,31,
2-Oct-16,1876.51,0,
3-Oct-16,3050.5,0,
4-Oct-16,2633.12,0,
5-Oct-16,2591.51,0,
6-Oct-16,3212.39,0,
7-Oct-16,2156.42,0,
8-Oct-16,2282.84,28,
9-Oct-16,3847.55,21,
10-Oct-16,4227.55,33,
11-Oct-16,2150.87,44,
12-Oct-16,3750.82,58,
13-Oct-16,3008.76,56,
14-Oct-16,3474.28,81,
15-Oct-16,3724.17,13,
16-Oct-16,3663.3,26,
17-Oct-16,3661.01,73,
18-Oct-16,3669.94,71,
19-Oct-16,4024.79,104,
20-Oct-16,3948.71,82,
21-Oct-16,4018.74,158,
22-Oct-16,3248.7,177,
23-Oct-16,4548.94,185,
24-Oct-16,3884.59,232,
25-Oct-16,3807.79,264,
26-Oct-16,3416.58,819,
27-Oct-16,948.05,1093,
28-Oct-16,2207.09,1339,
29-Oct-16,1643.31,1021,
30-Oct-16,64.51,1108,
31-Oct-16,770.33,1427,
1-Nov-16,101.56,2130,
2-Nov-16,541.52,1892,
3-Nov-16,1288.92,1999,
4-Nov-16,1289.32,1798,
5-Nov-16,1799.65,1898,
6-Nov-16,620.04,1829,
7-Nov-16,2389.6,2565,
8-Nov-16,3156.24,2508,
9-Nov-16,3345.31,2598,
10-Nov-16,2612.56,2823,
11-Nov-16,2747.99,2813,
12-Nov-16,2994.19,2377,
13-Nov-16,3288.99,2544,
14-Nov-16,3463.33,1880,
15-Nov-16,683.76,1784,
16-Nov-16,1980.58,2926,
17-Nov-16,2876.73,3430,
18-Nov-16,2957.68,3733,
19-Nov-16,2774.77,3920,
20-Nov-16,3066.23,3131,
21-Nov-16,2702.75,2601,
22-Nov-16,3097.76,2632,
23-Nov-16,2259.74,2421,
24-Nov-16,3162.84,2546,
25-Nov-16,2277.31,2478,
